date, symbol, reportedCurrency, cik, filingDate, acceptedDate, fiscalYear, period, cashAndCashEquivalents, shortTermInvestments, cashAndShortTermInvestments, netReceivables, accountsReceivables, otherReceivables, inventory, prepaids, otherCurrentAssets, totalCurrentAssets, propertyPlantEquipmentNet, goodwill, intangibleAssets, goodwillAndIntangibleAssets, longTermInvestments, taxAssets, otherNonCurrentAssets, totalNonCurrentAssets, otherAssets, totalAssets, totalPayables, accountPayables, otherPayables, accruedExpenses, shortTermDebt, capitalLeaseObligationsCurrent, taxPayables, deferredRevenue, otherCurrentLiabilities, totalCurrentLiabilities, longTermDebt, capitalLeaseObligationsNonCurrent, deferredRevenueNonCurrent, deferredTaxLiabilitiesNonCurrent, otherNonCurrentLiabilities, totalNonCurrentLiabilities, otherLiabilities, capitalLeaseObligations, totalLiabilities, treasuryStock, preferredStock, commonStock, retainedEarnings, additionalPaidInCapital, accumulatedOtherComprehensiveIncomeLoss, otherTotalStockholdersEquity, totalStockholdersEquity, totalEquity, minorityInterest, totalLiabilitiesAndTotalEquity, totalInvestments, totalDebt, netDebt
"2025-03-31","MTLRP.ME","RUB","0000000000","2025-05-31","2025-03-31 07:00:00","2025","Q1","1985000","0","1985000","9666577000","9666577000","0","4520000","0","27293000","9700830000","194000","0","5665000","5665000","237373355000","791813000","0","238171027000","0","247871857000","3861497000","3861497000","0","0","4842848000","0","2484576000","0","146647000","8851455000","178923999000","0","0","737391000","52574304000","232235780000","0","0","244087635000","0","0","5550277000","-5066509000","6023340000","0","0","6784622000","6784622000","0","247871857000","237373355000","183766847000","183764862000",
"2025-03-31","MTLRP.ME","RUB","0000000000","2025-05-31","2025-03-31 07:00:00","2025","Q1","1985000","0","1985000","9666577000","9666577000","0","4520000","0","27293000","9700830000","194000","0","5665000","5665000","237373355000","791813000","0","238171027000","0","247871857000","3861497000","3861497000","0","0","4842848000","0","2484576000","0","146647000","8851455000","178923999000","0","0","737391000","52574304000","232235780000","0","0","244087635000","0","0","5550277000","-5066509000","6023340000","0","0","6784622000","6784622000","0","247871857000","237373355000","183766847000","183764862000"
